"","baseMean","log2FoldChange","lfcSE","pvalue","padj","geneName","symbol"
"ENSMUSG00000031400.11",365.421726806675,-0.427430364301487,0.207043929916389,0.0108570678780453,0.106717649352082,"glucose-6-phosphate dehydrogenase X-linked","G6pdx"
"ENSMUSG00000035112.18",44.2093134754732,0.676255755980703,0.436163902400216,0.0108776037497707,0.106822226639145,"WNK lysine deficient protein kinase 4","Wnk4"
"ENSMUSG00000048100.14",95.4949614755598,-0.541760501157563,0.298247322503182,0.0108845694231363,0.106822226639145,"TATA-box binding protein associated factor 13","Taf13"
"ENSMUSG00000026341.17",587.744018061327,-0.396782290531109,0.187846334248471,0.0109454553363125,0.107336624698978,"ARP3 actin-related protein 3","Actr3"
"ENSMUSG00000041734.16",126.048031062465,0.481362652564929,0.246255787801759,0.010967677505446,0.107471364264502,"kirre like nephrin family adhesion molecule 1","Kirrel"
"ENSMUSG00000033769.17",187.934495738168,-0.52846746963094,0.287076118760993,0.0110141167847285,0.107780709614697,"exocyst complex component 6B","Exoc6b"
"ENSMUSG00000020092.10",50.1575838048715,0.609260318913447,0.364098112897581,0.0110273823918822,0.107780709614697,"phosphatase domain containing, paladin 1","Pald1"
"ENSMUSG00000036273.16",35.1032756975064,-0.800323012398228,0.792972561599594,0.0110286012083977,0.107780709614697,"leucine-rich repeat kinase 2","Lrrk2"
"ENSMUSG00000057723.4",719.781240500636,0.502181810309353,0.263540355194032,0.011043039600852,0.107780709614697,"keratin 33B","Krt33b"
"ENSMUSG00000029158.10",15.9774675267751,0.867542826984549,0.99848888378843,0.0110466295665032,0.107780709614697,"Yip1 domain family, member 7","Yipf7"
"ENSMUSG00000030792.9",91.0075553410679,0.566561977364482,0.321509151314917,0.0110502874340562,0.107780709614697,"dickkopf-like 1","Dkkl1"
"ENSMUSG00000023039.18",13.4246925679032,-0.865865836436234,0.859925431163134,0.0110732674315538,0.107921767967528,"keratin 7","Krt7"
"ENSMUSG00000090066.3",96.2592582966009,0.670324025229113,0.438303317584317,0.0110832532305159,0.107936063359444,"RIKEN cDNA 1110002E22 gene","1110002E22Rik"
"ENSMUSG00000022752.10",157.58463258421,-0.475394900562511,0.243215434183653,0.0111076660923714,0.108090729178453,"translocase of outer mitochondrial membrane 70A","Tomm70a"
"ENSMUSG00000020411.3",185.110378065771,-0.487081818135739,0.252700200769709,0.0111172244035415,0.108100716187929,"NIPA-like domain containing 4","Nipal4"
"ENSMUSG00000023990.19",59.9144499182512,0.637818277026927,0.397786546542749,0.0111485319558905,0.108224572884105,"transcription factor EB","Tfeb"
"ENSMUSG00000028364.16",433.989877026754,0.455862598757595,0.228134838944305,0.0111730220367553,0.108224572884105,"tenascin C","Tnc"
"ENSMUSG00000033658.17",66.5799687977895,-0.566472181260182,0.322285701761563,0.0111816390611622,0.108224572884105,"DEAD box helicase 19b","Ddx19b"
"ENSMUSG00000038668.15",58.6020584223085,0.602574450405154,0.35986892782537,0.0111840664748977,0.108224572884105,"lysophosphatidic acid receptor 1","Lpar1"
"ENSMUSG00000078255.2",12.6965267191199,0.893043454385699,0.92105456597973,0.0111869145008937,0.108224572884105,"keratin associated protein 9-5","Krtap9-5"
"ENSMUSG00000059456.14",134.100361892858,-0.492896291024012,0.258216836612569,0.0111963347756008,0.108224572884105,"PTK2 protein tyrosine kinase 2 beta","Ptk2b"
"ENSMUSG00000042719.18",142.65736761127,-0.541461253437311,0.301332180073333,0.0112016318895109,0.108224572884105,"N(alpha)-acetyltransferase 25, NatB auxiliary subunit","Naa25"
"ENSMUSG00000052062.15",41.9366134157118,0.655659017796997,0.419228302731181,0.0112114515613485,0.108224572884105,"par-3 family cell polarity regulator beta","Pard3b"
"ENSMUSG00000029490.5",61.1980539705489,-0.64768123717916,0.415626295128519,0.0112166608989526,0.108224572884105,"major facilitator superfamily domain containing 7A","Mfsd7a"
"ENSMUSG00000040720.16",111.562336743327,-0.506075256397854,0.268572003557012,0.0112181759356213,0.108224572884105,"vir like m6A methyltransferase associated","Virma"
"ENSMUSG00000057101.9",69.1245628679501,-0.577752051132997,0.335207079186278,0.0112239217655654,0.108224572884105,"zinc finger protein 180","Zfp180"
"ENSMUSG00000020467.16",81.5994822417454,0.562287164671047,0.318390890345758,0.0112480124399319,0.108374386018203,"epidermal growth factor-containing fibulin-like extracellular matrix protein 1","Efemp1"
"ENSMUSG00000045205.17",62.6406999063606,-0.585164431345919,0.348583268170642,0.0112996372380976,0.108789060643386,"dpy-19-like 4 (C. elegans)","Dpy19l4"
"ENSMUSG00000068134.14",37.21390140267,-0.702355488212949,0.483963407405782,0.011320143468659,0.108903734053082,"zinc finger protein 120","Zfp120"
"ENSMUSG00000033671.19",206.647295233066,-0.531162554039162,0.292229064086965,0.0113617949491487,0.109118038617813,"centrosomal protein 350","Cep350"
"ENSMUSG00000035247.17",606.027442224333,-0.526084415580386,0.288057504169204,0.0113654134035253,0.109118038617813,"HECT domain E3 ubiquitin protein ligase 1","Hectd1"
"ENSMUSG00000041891.17",153.801484217993,-0.479405556705932,0.24796312770522,0.0113689870622503,0.109118038617813,"lectin, mannose-binding, 1","Lman1"
"ENSMUSG00000034413.15",63.4936735094207,-0.598135192941979,0.359147565119566,0.0113768689040356,0.109118038617813,"neuralized E3 ubiquitin protein ligase 1B","Neurl1b"
"ENSMUSG00000028673.11",132.207621001102,0.511361040221245,0.276012415880029,0.0114729457436641,0.109956295440412,"fucosidase, alpha-L- 1, tissue","Fuca1"
"ENSMUSG00000073079.7",143.502189983942,-0.598780842427807,0.362318850973179,0.0115273986702804,0.110312771952872,"signal recognition particle 54A","Srp54a"
"ENSMUSG00000041235.13",176.531153583974,-0.493666317308952,0.26139332832765,0.0115275540698976,0.110312771952872,"chromodomain helicase DNA binding protein 7","Chd7"
"ENSMUSG00000034647.16",97.7039258260353,-0.733732369822035,0.566499149698572,0.0115569184754825,0.110510307233482,"ankyrin repeat domain 12","Ankrd12"
"ENSMUSG00000035615.13",86.1765023703341,-0.553994085272807,0.314458975526646,0.0115656687985377,0.110510575925696,"FERM and PDZ domain containing 1","Frmpd1"
"ENSMUSG00000049734.10",36.7949169708472,-0.724730909972326,0.533423564813178,0.0115818003850018,0.110581319425752,"three prime repair exonuclease 1","Trex1"
"ENSMUSG00000036879.16",101.866113432191,-0.528506676026837,0.291381073093692,0.0116092715257788,0.110627903295566,"phosphorylase kinase beta","Phkb"
"ENSMUSG00000057003.13",4994.10295614435,0.480732672773474,0.2479111456299,0.0116125579488457,0.110627903295566,"myosin, heavy polypeptide 4, skeletal muscle","Myh4"
"ENSMUSG00000068566.14",215.805648864162,0.51534055489394,0.278726014075247,0.0116302597436589,0.110627903295566,"myeloid-associated differentiation marker","Myadm"
"ENSMUSG00000027077.8",49.6561604552938,0.643648688452515,0.411763516526738,0.0116305086845791,0.110627903295566,"smoothelin-like 1","Smtnl1"
"ENSMUSG00000040249.16",1332.70786912123,0.531113135902478,0.292818767250037,0.0116371792067275,0.110627903295566,"low density lipoprotein receptor-related protein 1","Lrp1"
"ENSMUSG00000020256.15",13.5281185158366,-0.852069410408045,0.904822689887906,0.0116390682788469,0.110627903295566,"aldehyde dehydrogenase 1 family, member L2","Aldh1l2"
"ENSMUSG00000027895.11",56.594469579234,0.679745005781491,0.464232659030254,0.0117316318520139,0.111424119613956,"potassium voltage gated channel, Shaw-related subfamily, member 4","Kcnc4"
"ENSMUSG00000029422.16",116.123757221135,-0.618850929590541,0.388715896861382,0.0117514006416316,0.111528274254286,"arginine/serine-rich coiled-coil 2","Rsrc2"
"ENSMUSG00000037470.15",165.910363498953,-0.477711930875447,0.249146812429532,0.0118117439750748,0.112017062997154,"UDP-glucose glycoprotein glucosyltransferase 1","Uggt1"
"ENSMUSG00000018209.16",152.391933607173,-0.50767087270886,0.274259863755058,0.0118221896098916,0.11203226803091,"serine/threonine kinase 4","Stk4"
"ENSMUSG00000031089.8",89.8036415795965,-0.690676847835596,0.493239750092876,0.0118559333376379,0.112268068301848,"solute carrier family 6 (neurotransmitter transporter), member 14","Slc6a14"
"ENSMUSG00000040502.6",48.0781068638641,0.616058127636661,0.378937158807035,0.0118883710043491,0.112491158047127,"membrane associated ring-CH-type finger 9","Marchf9"
"ENSMUSG00000037712.18",99.1430210483457,0.511221312158043,0.277423265845186,0.0119141222912959,0.112650693605015,"fermitin family member 2","Fermt2"
"ENSMUSG00000026921.21",58.7614843335043,0.576678511113184,0.339958495430329,0.0119380797369056,0.112793042704396,"EGF-like domain 7","Egfl7"
"ENSMUSG00000030521.12",37.6589173511277,-0.676864412889092,0.464118484834094,0.0119729685629842,0.113038384271989,"M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)","Mphosph10"
"ENSMUSG00000039741.16",73.9452692722481,0.573647914447348,0.339085696666321,0.0119928955237364,0.113142208701221,"BAH domain and coiled-coil containing 1","Bahcc1"
"ENSMUSG00000022864.15",110.827423191873,-0.495583179780228,0.265428036395035,0.0120184944398455,0.113217803253602,"DNA segment, Chr 16, ERATO Doi 472, expressed","D16Ertd472e"
"ENSMUSG00000033825.11",78.1067307560077,0.560115703159276,0.323703099833338,0.0120187802191077,0.113217803253602,"tryptase beta 2","Tpsb2"
"ENSMUSG00000040648.16",68.2128431897354,-0.597423182378679,0.365479264496781,0.0120473083531391,0.113402226474199,"diphosphoinositol pentakisphosphate kinase 2","Ppip5k2"
"ENSMUSG00000034205.17",138.387504720542,0.558682090984878,0.323204006825242,0.0120700537430149,0.113531982868596,"lysyl oxidase-like 2","Loxl2"
"ENSMUSG00000021009.16",120.821335430613,0.479557304329966,0.251432134085815,0.0121520282109913,0.11421824735405,"protein tyrosine phosphatase, non-receptor type 21","Ptpn21"
"ENSMUSG00000051802.4",104.953350689148,0.665654165651485,0.45274446041677,0.0121777987305534,0.114375618914835,"keratin associated protein 19-5","Krtap19-5"
"ENSMUSG00000027708.15",107.598758089587,-0.60341135909666,0.376326304407835,0.0121958118566437,0.114433035388044,"DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae)","Dcun1d1"
"ENSMUSG00000048450.11",30.5987528968781,0.674667039313552,0.46287091662621,0.0122019755966257,0.114433035388044,"msh homeobox 1","Msx1"
"ENSMUSG00000030978.11",131.97009276131,-0.559327761124912,0.328178367688885,0.0123447310983653,0.115638579848554,"ribonucleotide reductase M1","Rrm1"
"ENSMUSG00000030447.16",308.256315023709,-0.470768466754792,0.246889830029912,0.0123487765221068,0.115638579848554,"cytoplasmic FMR1 interacting protein 1","Cyfip1"
"ENSMUSG00000045455.9",14.2330446172574,-0.805962785922605,0.814661973699031,0.012367516759505,0.115648914717285,"translocase of inner mitochondrial membrane 8 homolog a1 pseudogene","Gm9797"
"ENSMUSG00000054199.19",121.166735181418,-0.516959628607789,0.286840959510806,0.0123681357097017,0.115648914717285,"gon-4-like (C.elegans)","Gon4l"
"ENSMUSG00000074793.11",28.8437500836359,0.716094790849392,0.536890258800054,0.0123875976804486,0.115745473902127,"heat shock protein 12B","Hspa12b"
"ENSMUSG00000024376.8",22.0506291256097,0.722039643719608,0.552296517515809,0.0124030664656606,0.115804607310184,"erythrocyte membrane protein band 4.1 like 4a","Epb41l4a"
"ENSMUSG00000028382.16",561.59380952545,-0.457895869385962,0.237084055995132,0.0125190639313554,0.116801575854398,"polypyrimidine tract binding protein 3","Ptbp3"
"ENSMUSG00000040652.17",208.016909623589,0.525512994121246,0.294408985539159,0.0125543664833514,0.117044755955895,"ornithine decarboxylase antizyme 2","Oaz2"
"ENSMUSG00000026740.13",83.1232084941034,-0.56111536901498,0.33238574393002,0.0125821519606498,0.117217548045171,"DnaJ heat shock protein family (Hsp40) member C1","Dnajc1"
"ENSMUSG00000052316.10",877.177736541,0.43580231468473,0.219816964068209,0.0126477127414548,0.117741749033235,"leucine rich repeat containing 15","Lrrc15"
"ENSMUSG00000078260.2",32.3776245259679,0.798461781756572,0.911272564432641,0.0126735852794369,0.117895980536318,"predicted gene 11569","Gm11569"
"ENSMUSG00000059263.10",219.071837903367,-0.533489412806511,0.30498289738909,0.0127141466606717,0.118186528386435,"ubiquitin specific peptidase 47","Usp47"
"ENSMUSG00000033991.10",81.1802190311216,-0.603315650883549,0.383916356236697,0.0127476227965658,0.118410836387455,"tetratricopeptide repeat domain 37","Ttc37"
"ENSMUSG00000020087.6",48.7778826080834,0.631643306862564,0.420506055981816,0.0127916457811182,0.118732712122174,"trypsin domain containing 1","Tysnd1"
"ENSMUSG00000044674.7",324.141570553214,0.408930362441753,0.20138961234279,0.0128599201837089,0.119205172621961,"frizzled class receptor 1","Fzd1"
"ENSMUSG00000029594.13",54.4693463925657,-0.64156478980484,0.451706868926911,0.0128613631392439,0.119205172621961,"RNA binding motif protein 19","Rbm19"
"ENSMUSG00000036256.14",292.579802332324,0.523910461681728,0.295701646533722,0.0128959472019462,0.119438341409838,"insulin-like growth factor binding protein 7","Igfbp7"
"ENSMUSG00000025204.11",192.135647862113,0.514612021345578,0.286490888109884,0.0129117408714876,0.119482568396088,"NADH:ubiquinone oxidoreductase subunit B8","Ndufb8"
"ENSMUSG00000086962.5",153.190246032005,0.690613456721993,0.525201462865114,0.012919583165165,0.119482568396088,"predicted gene 12248","Gm12248"
"ENSMUSG00000020227.11",78.5618730485469,-0.546080441861564,0.319791949300035,0.0129593707697463,0.119763112802835,"interleukin-1 receptor-associated kinase 3","Irak3"
"ENSMUSG00000074829.11",17.6589022537452,-0.77069820094689,0.781081793464534,0.0129786670113653,0.11981884378098,"RIKEN cDNA 2010315B03 gene","2010315B03Rik"
"ENSMUSG00000056174.9",58.6759644862212,0.618962573318666,0.40029928214266,0.0129843151153343,0.11981884378098,"collagen, type VIII, alpha 2","Col8a2"
"ENSMUSG00000026074.16",446.893563636205,-0.425249257359635,0.214246493109732,0.0130040311731406,0.119913446116223,"mitogen-activated protein kinase kinase kinase kinase 4","Map4k4"
"ENSMUSG00000022141.8",236.454057526762,-0.577606482504272,0.355654824316292,0.0130232879209648,0.120003678515363,"NIPBL cohesin loading factor","Nipbl"
"ENSMUSG00000028756.13",501.571157657179,0.49783854151059,0.272578014723363,0.0130409717506605,0.120079296570399,"PTEN induced putative kinase 1","Pink1"
"ENSMUSG00000020218.12",52.6707189310208,0.562430880411232,0.335040004936853,0.0130724823472402,0.12026470740847,"Wnt inhibitory factor 1","Wif1"
"ENSMUSG00000043485.3",789.838051564074,0.616365703033908,0.403632739423979,0.013080092092255,0.12026470740847,"keratin 34","Krt34"
"ENSMUSG00000032193.10",296.358157581362,-0.421922592250324,0.212067927782818,0.0130996404297317,0.120357102425454,"low density lipoprotein receptor","Ldlr"
"ENSMUSG00000056268.16",93.1155525246735,-0.646888093809803,0.45098764481763,0.0131239282864038,0.120492877817925,"DENN/MADD domain containing 1B","Dennd1b"
"ENSMUSG00000030057.16",623.460998417255,-0.456297798107508,0.238901971250415,0.0131427150490615,0.120577986728174,"cellular nucleic acid binding protein","Cnbp"
"ENSMUSG00000024493.10",131.722030031033,-0.569955231041267,0.348574725053599,0.0131782635023587,0.120816641515836,"leucyl-tRNA synthetase","Lars"
"ENSMUSG00000041773.9",81.2115366655477,0.523394536853933,0.296482799430601,0.0132192580726543,0.121104844382162,"ectodermal-neural cortex 1","Enc1"
"ENSMUSG00000031849.10",93.5566163425762,0.547217050027624,0.321081671930864,0.0132385983474152,0.121114116176998,"cartilage oligomeric matrix protein","Comp"
"ENSMUSG00000070544.7",198.926413619401,-0.506955831445194,0.283370610423111,0.0132499494001663,0.121114116176998,"topoisomerase (DNA) I","Top1"
"ENSMUSG00000055980.3",37.6121031058786,0.652385120195424,0.453262902613435,0.0132539409003334,0.121114116176998,"insulin receptor substrate 1","Irs1"
"ENSMUSG00000024511.16",97.6952204054337,-0.611729560823941,0.401149085076078,0.0132585066406864,0.121114116176998,"RAB27B, member RAS oncogene family","Rab27b"
"ENSMUSG00000037151.9",128.064070492227,0.531893934968064,0.306172223178924,0.0132720547576192,0.121129253965736,"leucine rich repeat containing 20","Lrrc20"
"ENSMUSG00000024395.10",31.4457571009309,0.711661411066248,0.586331160695002,0.0132830979370593,0.121129253965736,"LIM and senescent cell antigen like domains 2","Lims2"
"ENSMUSG00000090799.3",116.787483090038,0.546526482903071,0.320175064629021,0.0132888447523577,0.121129253965736,"kelch-like 33","Klhl33"
"ENSMUSG00000083844.9",25.2863115576671,0.689771953355736,0.52896768557739,0.0133498536652449,0.121597876303848,"ubiquitin-conjugating enzyme E2D, pseudogene","Ube2d-ps"
"ENSMUSG00000027012.16",223.411772819315,-0.433083981013344,0.221703128715116,0.0134058338515956,0.122020053807268,"dynein cytoplasmic 1 intermediate chain 2","Dync1i2"
"ENSMUSG00000027534.17",27.3361923215447,-0.728251935802294,0.629916375843386,0.0135138025092499,0.122914485134383,"sorting nexin 16","Snx16"
"ENSMUSG00000027313.4",151.351359805191,0.561712610529635,0.339539697474261,0.0135513287203183,0.123088571740191,"ChaC, cation transport regulator 1","Chac1"
"ENSMUSG00000038201.11",22.0151376584424,0.721205869773943,0.598165991579917,0.0135523723423493,0.123088571740191,"potassium voltage-gated channel, shaker-related subfamily, member 7","Kcna7"
"ENSMUSG00000024287.9",66.1560579341864,-0.62812044209578,0.429764932470751,0.0136170452378401,0.123587366162919,"THO complex 1","Thoc1"
"ENSMUSG00000027999.16",81.8259085863932,0.56402455393764,0.343590429660188,0.013668792574242,0.123962033701743,"phospholipase A2, group XIIA","Pla2g12a"
"ENSMUSG00000026043.19",3756.02371316572,0.549995501638319,0.328523156297155,0.0136778944842176,0.123962033701743,"collagen, type III, alpha 1","Col3a1"
"ENSMUSG00000062203.16",310.408742097213,-0.426192445364679,0.217777958699029,0.013710095780917,0.124090084003694,"G1 to S phase transition 1","Gspt1"
"ENSMUSG00000092572.9",39.8060702734019,-0.631827811556143,0.435948398834526,0.0137118742811357,0.124090084003694,"serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 10","Serpinb10"
"ENSMUSG00000023156.5",37.8917882281536,-0.661731511268865,0.505471452747914,0.0137309036227352,0.124090084003694,"ribonuclease P 14 subunit","Rpp14"
"ENSMUSG00000024120.13",114.212623406189,-0.490991333227894,0.271439250263027,0.0137311995085381,0.124090084003694,"leucine-rich PPR-motif containing","Lrpprc"
"ENSMUSG00000053774.10",134.676006849785,-0.597393026207562,0.392949117032861,0.0137623984900611,0.124283384796204,"UBX domain protein 7","Ubxn7"
"ENSMUSG00000031209.15",70.6391684613834,-0.578183123347034,0.364050230014162,0.0137791255807168,0.12434581275476,"hephaestin","Heph"
"ENSMUSG00000039910.11",123.011442464921,0.488830563579879,0.26878324705806,0.0138253108075889,0.124673799239966,"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2","Cited2"
"ENSMUSG00000008601.13",457.640549318805,-0.400550984627233,0.199744055504297,0.0139483906728842,0.125635822110155,"RAB25, member RAS oncogene family","Rab25"
"ENSMUSG00000020720.14",143.262631052834,-0.50049073680389,0.282345323337366,0.0139518233393045,0.125635822110155,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 12","Psmd12"
"ENSMUSG00000000308.15",377.530125653906,-0.40524419506223,0.203281698860531,0.0139807557910756,0.125806943091569,"creatine kinase, mitochondrial 1, ubiquitous","Ckmt1"
"ENSMUSG00000047036.9",169.701080597877,-0.574680182176543,0.362486249645664,0.0140106608480247,0.12588183141583,"zinc finger protein 445","Zfp445"
"ENSMUSG00000020329.13",76.0327656543619,0.543103272934,0.324691891423157,0.0140174673151613,0.12588183141583,"polymerase (RNA) mitochondrial (DNA directed)","Polrmt"
"ENSMUSG00000024053.12",103.302244677726,0.536627958376245,0.317464895661895,0.0140188843036888,0.12588183141583,"elastin microfibril interfacer 2","Emilin2"
"ENSMUSG00000001833.18",216.094836956964,-0.559851375799483,0.345200035658761,0.0140304247845852,0.125896233725704,"septin 7","Septin7"
"ENSMUSG00000040040.17",28.115589027853,-0.700923430346682,0.614445158160212,0.014194238070095,0.127276005908071,"intraflagellar transport 88","Ift88"
"ENSMUSG00000021218.11",635.602976453691,-0.395583994285039,0.197180903594776,0.0142421629779183,0.127615420742733,"guanosine diphosphate (GDP) dissociation inhibitor 2","Gdi2"
"ENSMUSG00000030351.6",50.6039476443216,0.653459658106028,0.493952965056193,0.0142542651707646,0.127633596970733,"tetraspanin 11","Tspan11"
"ENSMUSG00000021796.16",351.287000985366,-0.521002499973647,0.304909078814104,0.0143109958831784,0.128051071920812,"bone morphogenetic protein receptor, type 1A","Bmpr1a"
"ENSMUSG00000020541.13",67.4299237072812,-0.565267084042254,0.358043667148893,0.0143690520455645,0.128422748001107,"target of myb1-like 1 (chicken)","Tom1l1"
"ENSMUSG00000024943.10",70.3443667705417,-0.711461463762155,0.724599187579482,0.014372806366659,0.128422748001107,"structural maintenance of chromosomes 5","Smc5"
"ENSMUSG00000031320.10",1794.7330815445,-0.476034875808859,0.26203057468859,0.0144136559363208,0.128696984293999,"ribosomal protein S4, X-linked","Rps4x"
"ENSMUSG00000041607.18",255.930463728626,0.461249163238649,0.24865716844152,0.0144295711655554,0.12874835680816,"myelin basic protein","Mbp"
"ENSMUSG00000034171.14",105.949749252792,0.475802131151588,0.261127590462793,0.0145040814530474,0.12932210556658,"fatty acid amide hydrolase","Faah"
"ENSMUSG00000026797.17",27.1284852658659,0.683285488240715,0.571487774130456,0.0145495929666447,0.129636668697178,"syntaxin binding protein 1","Stxbp1"
"ENSMUSG00000027737.11",84.9860496006317,-0.594544221619971,0.401860916332523,0.0145796223160503,0.129812940790132,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 11","Slc7a11"
"ENSMUSG00000041570.15",183.824553497949,-0.482386365184273,0.269700230768475,0.0146989559628599,0.130765064043389,"calmodulin regulated spectrin-associated protein family, member 2","Camsap2"
"ENSMUSG00000033540.19",49.9571703389471,-0.593652173037524,0.398021521387653,0.0147071993892525,0.130765064043389,"iduronidase, alpha-L","Idua"
"ENSMUSG00000022450.7",141.371899057495,0.497970367801733,0.283327039007763,0.0147287601425513,0.13077639481181,"NADH:ubiquinone oxidoreductase subunit A6","Ndufa6"
"ENSMUSG00000026319.14",140.68953777902,-0.582027032081301,0.381540482632344,0.0147314556664301,0.13077639481181,"RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing","Relch"
"ENSMUSG00000096740.9",37.5125947093079,0.567381815671608,1.03965183791661,0.0147429800847648,0.13077639481181,"LBH domain containing 1","Lbhd1"
"ENSMUSG00000002428.13",44.5062133413106,-0.627763622440047,0.44979766762774,0.0147497607092405,0.13077639481181,"helicase-like transcription factor","Hltf"
"ENSMUSG00000023106.16",91.6114027653637,-0.539509253552453,0.329959276093595,0.0147723769006624,0.130885325406568,"density-regulated protein","Denr"
"ENSMUSG00000040152.9",441.889430023822,0.416641969931225,0.213988286793972,0.014841461869077,0.13131438362591,"thrombospondin 1","Thbs1"
"ENSMUSG00000070335.5",406.57171654961,0.622338677931701,0.447099843452376,0.0148472581855076,0.13131438362591,"keratin associated protein 9-1","Krtap9-1"
"ENSMUSG00000020277.11",127.199238901274,-0.483082452449788,0.271150872421763,0.0148649824890267,0.13131438362591,"phosphofructokinase, liver, B-type","Pfkl"
"ENSMUSG00000001930.18",103.604120071459,0.551248785749738,0.340188769812706,0.0148672700791278,0.13131438362591,"Von Willebrand factor","Vwf"
"ENSMUSG00000036908.18",48.8344447332695,0.611061231785586,0.422098028111218,0.0148726235598407,0.13131438362591,"unc-93 homolog B1, TLR signaling regulator","Unc93b1"
"ENSMUSG00000031631.16",30.8486375234204,-0.62603922445811,0.449693411883527,0.0148881015568056,0.1313595032902,"cilia and flagella associated protein 97","Cfap97"
"ENSMUSG00000007739.11",226.566970492723,-0.496300702226851,0.284307544124428,0.0149234162516778,0.131579459922587,"chaperonin containing Tcp1, subunit 4 (delta)","Cct4"
"ENSMUSG00000021715.13",21.0025077077675,-0.703733925193756,0.664936978217616,0.0149645421722959,0.131764720088312,"CWC27 spliceosome-associated protein","Cwc27"
"ENSMUSG00000020668.11",51.0716615115738,0.560644202150522,0.350423026007859,0.0149652274828004,0.131764720088312,"kinesin family member 3C","Kif3c"
"ENSMUSG00000020473.14",224.842666852198,0.507741648872615,0.294827193930019,0.0149923679789712,0.131871399171153,"AE binding protein 1","Aebp1"
"ENSMUSG00000008855.18",299.072432903303,0.462986284775054,0.252302818941746,0.0149997386123877,0.131871399171153,"histone deacetylase 5","Hdac5"
"ENSMUSG00000021392.9",36.2867684878292,-0.636120382824417,0.469146607425394,0.0150085680824627,0.131871399171153,"nucleolar protein 8","Nol8"
"ENSMUSG00000038204.14",33.8059421768316,0.668810752596006,0.530965097091553,0.0150412612015756,0.132067068207875,"ankyrin repeat and SOCS box-containing 10","Asb10"
"ENSMUSG00000054537.9",46.749352509587,-0.665703872011503,0.546248745716854,0.0151081387165702,0.132562408267967,"transmembrane protease, serine 11e","Tmprss11e"
"ENSMUSG00000043252.9",165.90775627609,0.431315292079096,0.226488901625393,0.0151398774363544,0.132748959943675,"transmembrane protein 64","Tmem64"
"ENSMUSG00000035620.16",34.3929585144902,-0.598766849967288,0.408066844186353,0.015176498657154,0.132978034568562,"RIC8 guanine nucleotide exchange factor B","Ric8b"
"ENSMUSG00000032580.13",267.97193014677,-0.464245704151517,0.255789885247466,0.0152266201166776,0.133254233019151,"RNA binding motif protein 5","Rbm5"
"ENSMUSG00000049288.5",67.025265452562,0.534523299900748,0.324348527874892,0.0152326626714257,0.133254233019151,"Lix1-like","Lix1l"
"ENSMUSG00000024661.8",1180.55004545433,0.443938952630188,0.23853238238541,0.0152395725055051,0.133254233019151,"ferritin heavy polypeptide 1","Fth1"
"ENSMUSG00000023883.14",115.134761601687,-0.482389500305456,0.272614284372305,0.0152501526369189,0.133254782006733,"PHD finger protein 10","Phf10"
"ENSMUSG00000033420.13",333.42912643128,-0.436452752968135,0.232143941151617,0.015270339432715,0.133339214757063,"anthrax toxin receptor 1","Antxr1"
"ENSMUSG00000038664.17",225.869561077935,-0.506559786173581,0.297051290971818,0.015298347373018,0.133453763359893,"HECT and RLD domain containing E3 ubiquitin protein ligase family member 1","Herc1"
"ENSMUSG00000026925.17",70.8097893498775,0.583743622052776,0.393400201265264,0.0153045239275394,0.133453763359893,"inositol polyphosphate-5-phosphatase E","Inpp5e"
"ENSMUSG00000040543.17",62.7002905235212,-0.533675087635187,0.326832873867314,0.0153650552983644,0.133750548038527,"PITPNM family member 3","Pitpnm3"
"ENSMUSG00000095970.2",60.054600363019,0.618651728951223,0.438824138020545,0.0153674055845824,0.133750548038527,"predicted gene, 19402","Gm19402"
"ENSMUSG00000073002.10",28.5441695485798,0.627017204860357,0.452718620256709,0.0153702287248693,0.133750548038527,"vesicle-associated membrane protein 5","Vamp5"
"ENSMUSG00000025531.15",57.1218306474554,-0.651108522974705,0.524428585147321,0.0153970606289117,0.133892078358484,"choroidermia (RAB escort protein 1)","Chm"
"ENSMUSG00000022964.15",146.527469374176,-0.443248623896166,0.238224021953808,0.015426554214655,0.134056544512811,"transmembrane protein 50B","Tmem50b"
"ENSMUSG00000037337.12",9.33211290466051,0.650685390907685,1.12625153167364,0.0154545135666412,0.134207461884403,"mitogen-activated protein kinase kinase kinase kinase 1","Map4k1"
"ENSMUSG00000049550.18",485.81586514728,-0.461485907576306,0.25482668218141,0.0154957473224735,0.13432916864093,"CAP-GLY domain containing linker protein 1","Clip1"
"ENSMUSG00000045287.7",22.8139793913481,0.668645546931364,0.541213612359878,0.0155064649398115,0.13432916864093,"reticulon 4 receptor-like 1","Rtn4rl1"
"ENSMUSG00000029169.12",335.814980950303,-0.463017172615362,0.256181747817776,0.0155102420489209,0.13432916864093,"DEAH (Asp-Glu-Ala-His) box polypeptide 15","Dhx15"
